ANNEE,Regions_de_chargement,Regions_de_dechargement,Marchandises,Tkm(en millions),T(en milliers)
2021,Grand Est,Provence-Alpes-Côte d’Azur,Alimentaires/Boissons/Tabac,112,176
2021,Grand Est,Provence-Alpes-Côte d’Azur,Textiles/Cuir,0,0
2021,Grand Est,Provence-Alpes-Côte d’Azur,Bois/Papier/Edition,0,0
2021,Grand Est,Provence-Alpes-Côte d’Azur,Coke/produits pétroliers raffinés,0,0
2021,Grand Est,Provence-Alpes-Côte d’Azur,Chimie/Caoutchouc/Plastique,0,0
2021,Grand Est,Provence-Alpes-Côte d’Azur,Minéraux non métalliques nca,0,0
2021,Grand Est,Provence-Alpes-Côte d’Azur,Métaux/produits métalliques,0,0
2021,Grand Est,Provence-Alpes-Côte d’Azur,Machines/Matériel nca,0,0
2021,Grand Est,Provence-Alpes-Côte d’Azur,Matériel de transport,0,0
2021,Grand Est,Provence-Alpes-Côte d’Azur,Meubles/Produits manufacturés nca,42,57
2021,Grand Est,Provence-Alpes-Côte d’Azur,Matériel transports marchandises,0,0
2021,Grand Est,Provence-Alpes-Côte d’Azur,Déménagements/Véhicules réparations,0,0
2021,Grand Est,Provence-Alpes-Côte d’Azur,Marchandises groupées,70,120
2021,Pays de la Loire,Ile-de-France,Agriculture/Chasse/Forêt/Pêche,160,564
2021,Pays de la Loire,Ile-de-France,Minerais/produits extraction,22,91
2021,Pays de la Loire,Ile-de-France,Alimentaires/Boissons/Tabac,79,292
2021,Pays de la Loire,Ile-de-France,Textiles/Cuir,0,0
2021,Pays de la Loire,Ile-de-France,Bois/Papier/Edition,20,82
2021,Pays de la Loire,Ile-de-France,Coke/produits pétroliers raffinés,0,0
2021,Pays de la Loire,Ile-de-France,Chimie/Caoutchouc/Plastique,9,33
2021,Pays de la Loire,Ile-de-France,Minéraux non métalliques nca,77,228
2021,Pays de la Loire,Ile-de-France,Métaux/produits métalliques,18,61
2021,Pays de la Loire,Ile-de-France,Machines/Matériel nca,11,33
2021,Pays de la Loire,Ile-de-France,Matériel de transport,22,69
2021,Pays de la Loire,Ile-de-France,Meubles/Produits manufacturés nca,15,60
2021,Pays de la Loire,Ile-de-France,Matières premières secondaires/Déchets,0,0
2021,Pays de la Loire,Ile-de-France,Courrier/Colis,35,191
2021,Pays de la Loire,Ile-de-France,Matériel transports marchandises,0,0
2021,Pays de la Loire,Ile-de-France,Déménagements/Véhicules réparations,15,51
2021,Pays de la Loire,Ile-de-France,Marchandises groupées,155,594
2021,Pays de la Loire,Centre — Val de Loire,Agriculture/Chasse/Forêt/Pêche,101,598
2021,Pays de la Loire,Centre — Val de Loire,Minerais/produits extraction,124,1072
2021,Pays de la Loire,Centre — Val de Loire,Alimentaires/Boissons/Tabac,141,764
2021,Pays de la Loire,Centre — Val de Loire,Textiles/Cuir,0,0
2021,Pays de la Loire,Centre — Val de Loire,Bois/Papier/Edition,23,115
2021,Pays de la Loire,Centre — Val de Loire,Coke/produits pétroliers raffinés,0,0
2021,Pays de la Loire,Centre — Val de Loire,Chimie/Caoutchouc/Plastique,57,241
2021,Pays de la Loire,Centre — Val de Loire,Minéraux non métalliques nca,84,392
2021,Pays de la Loire,Centre — Val de Loire,Métaux/produits métalliques,12,94
2021,Pays de la Loire,Centre — Val de Loire,Machines/Matériel nca,21,115
2021,Pays de la Loire,Centre — Val de Loire,Matériel de transport,0,0
2021,Pays de la Loire,Centre — Val de Loire,Meubles/Produits manufacturés nca,10,47
2021,Pays de la Loire,Centre — Val de Loire,Matières premières secondaires/Déchets,0,0
2021,Pays de la Loire,Centre — Val de Loire,Courrier/Colis,36,155
2021,Pays de la Loire,Centre — Val de Loire,Matériel transports marchandises,8,55
2021,Pays de la Loire,Centre — Val de Loire,Déménagements/Véhicules réparations,0,0
2021,Pays de la Loire,Centre — Val de Loire,Marchandises groupées,222,1020
2021,Pays de la Loire,Centre — Val de Loire,Marchandises non identifiables,0,0
2021,Pays de la Loire,Bourgogne-Franche-Comté,Agriculture/Chasse/Forêt/Pêche,65,206
2021,Pays de la Loire,Bourgogne-Franche-Comté,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Pays de la Loire,Bourgogne-Franche-Comté,Alimentaires/Boissons/Tabac,48,101
2021,Pays de la Loire,Bourgogne-Franche-Comté,Bois/Papier/Edition,0,0
2021,Pays de la Loire,Bourgogne-Franche-Comté,Chimie/Caoutchouc/Plastique,0,0
2021,Pays de la Loire,Bourgogne-Franche-Comté,Minéraux non métalliques nca,0,0
2021,Pays de la Loire,Bourgogne-Franche-Comté,Métaux/produits métalliques,0,0
2021,Pays de la Loire,Bourgogne-Franche-Comté,Machines/Matériel nca,0,0
2021,Pays de la Loire,Bourgogne-Franche-Comté,Matériel de transport,0,0
2021,Pays de la Loire,Bourgogne-Franche-Comté,Meubles/Produits manufacturés nca,0,0
2021,Pays de la Loire,Bourgogne-Franche-Comté,Matières premières secondaires/Déchets,0,0
2021,Pays de la Loire,Bourgogne-Franche-Comté,Courrier/Colis,0,0
2021,Pays de la Loire,Bourgogne-Franche-Comté,Matériel transports marchandises,0,0
2021,Pays de la Loire,Bourgogne-Franche-Comté,Marchandises groupées,67,141
2021,Pays de la Loire,Normandie,Agriculture/Chasse/Forêt/Pêche,148,816
2021,Pays de la Loire,Normandie,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Pays de la Loire,Normandie,Minerais/produits extraction,47,410
2021,Pays de la Loire,Normandie,Alimentaires/Boissons/Tabac,186,940
2021,Pays de la Loire,Normandie,Textiles/Cuir,0,0
2021,Pays de la Loire,Normandie,Bois/Papier/Edition,26,109
2021,Pays de la Loire,Normandie,Coke/produits pétroliers raffinés,13,118
2021,Pays de la Loire,Normandie,Chimie/Caoutchouc/Plastique,24,110
2021,Pays de la Loire,Normandie,Minéraux non métalliques nca,78,574
2021,Pays de la Loire,Normandie,Métaux/produits métalliques,26,124
2021,Pays de la Loire,Normandie,Machines/Matériel nca,28,143
2021,Pays de la Loire,Normandie,Matériel de transport,10,41
2021,Pays de la Loire,Normandie,Meubles/Produits manufacturés nca,0,0
2021,Pays de la Loire,Normandie,Matières premières secondaires/Déchets,26,132
2021,Pays de la Loire,Normandie,Matériel transports marchandises,8,28
2021,Pays de la Loire,Normandie,Déménagements/Véhicules réparations,0,0
2021,Pays de la Loire,Normandie,Marchandises groupées,205,946
2021,Pays de la Loire,Normandie,Marchandises non identifiables,37,123
2021,Pays de la Loire,Hauts-de-France,Agriculture/Chasse/Forêt/Pêche,102,266
2021,Pays de la Loire,Hauts-de-France,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Pays de la Loire,Hauts-de-France,Minerais/produits extraction,26,88
2021,Pays de la Loire,Hauts-de-France,Alimentaires/Boissons/Tabac,73,169
2021,Pays de la Loire,Hauts-de-France,Textiles/Cuir,0,0
2021,Pays de la Loire,Hauts-de-France,Bois/Papier/Edition,21,49
2021,Pays de la Loire,Hauts-de-France,Chimie/Caoutchouc/Plastique,11,25
2021,Pays de la Loire,Hauts-de-France,Minéraux non métalliques nca,29,72
2021,Pays de la Loire,Hauts-de-France,Métaux/produits métalliques,0,0
2021,Pays de la Loire,Hauts-de-France,Machines/Matériel nca,0,0
2021,Pays de la Loire,Hauts-de-France,Matériel de transport,0,0
2021,Pays de la Loire,Hauts-de-France,Meubles/Produits manufacturés nca,11,34
2021,Pays de la Loire,Hauts-de-France,Matières premières secondaires/Déchets,0,0
2021,Pays de la Loire,Hauts-de-France,Courrier/Colis,0,0
2021,Pays de la Loire,Hauts-de-France,Matériel transports marchandises,0,0
2021,Pays de la Loire,Hauts-de-France,Déménagements/Véhicules réparations,0,0
2021,Pays de la Loire,Hauts-de-France,Marchandises groupées,138,350
2021,Pays de la Loire,Grand Est,Agriculture/Chasse/Forêt/Pêche,71,133
2021,Pays de la Loire,Grand Est,Minerais/produits extraction,0,0
2021,Pays de la Loire,Grand Est,Alimentaires/Boissons/Tabac,59,111
2021,Pays de la Loire,Grand Est,Textiles/Cuir,0,0
2021,Pays de la Loire,Grand Est,Bois/Papier/Edition,0,0
2021,Pays de la Loire,Grand Est,Chimie/Caoutchouc/Plastique,0,0
2021,Pays de la Loire,Grand Est,Minéraux non métalliques nca,0,0
2021,Pays de la Loire,Grand Est,Métaux/produits métalliques,0,0
2021,Pays de la Loire,Grand Est,Machines/Matériel nca,0,0
2021,Pays de la Loire,Grand Est,Matériel de transport,0,0
2021,Pays de la Loire,Grand Est,Meubles/Produits manufacturés nca,0,0
2021,Pays de la Loire,Grand Est,Matières premières secondaires/Déchets,0,0
2021,Pays de la Loire,Grand Est,Matériel transports marchandises,0,0
2021,Pays de la Loire,Grand Est,Déménagements/Véhicules réparations,0,0
2021,Pays de la Loire,Grand Est,Marchandises groupées,79,149
2021,Pays de la Loire,Pays de la Loire,Agriculture/Chasse/Forêt/Pêche,1030,11981
2021,Pays de la Loire,Pays de la Loire,Houille/Lignite/Pétrole brut/Gaz,30,240
2021,Pays de la Loire,Pays de la Loire,Minerais/produits extraction,784,24172
2021,Pays de la Loire,Pays de la Loire,Alimentaires/Boissons/Tabac,892,10709
2021,Pays de la Loire,Pays de la Loire,Textiles/Cuir,0,0
2021,Pays de la Loire,Pays de la Loire,Bois/Papier/Edition,91,1034
2021,Pays de la Loire,Pays de la Loire,Coke/produits pétroliers raffinés,182,2315
2021,Pays de la Loire,Pays de la Loire,Chimie/Caoutchouc/Plastique,144,1742
2021,Pays de la Loire,Pays de la Loire,Minéraux non métalliques nca,706,18990
2021,Pays de la Loire,Pays de la Loire,Métaux/produits métalliques,112,1544
2021,Pays de la Loire,Pays de la Loire,Machines/Matériel nca,110,2435
2021,Pays de la Loire,Pays de la Loire,Matériel de transport,76,956
2021,Pays de la Loire,Pays de la Loire,Meubles/Produits manufacturés nca,56,448
2021,Pays de la Loire,Pays de la Loire,Matières premières secondaires/Déchets,214,3912
2021,Pays de la Loire,Pays de la Loire,Courrier/Colis,169,1361
2021,Pays de la Loire,Pays de la Loire,Matériel transports marchandises,18,280
2021,Pays de la Loire,Pays de la Loire,Déménagements/Véhicules réparations,79,1669
2021,Pays de la Loire,Pays de la Loire,Marchandises groupées,961,8322
2021,Pays de la Loire,Pays de la Loire,Marchandises non identifiables,20,293
2021,Pays de la Loire,Pays de la Loire,Marchandises nca (non classés ailleurs),0,0
2021,Pays de la Loire,Bretagne,Agriculture/Chasse/Forêt/Pêche,354,2267
2021,Pays de la Loire,Bretagne,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Pays de la Loire,Bretagne,Minerais/produits extraction,146,1552
2021,Pays de la Loire,Bretagne,Alimentaires/Boissons/Tabac,200,1332
2021,Pays de la Loire,Bretagne,Textiles/Cuir,0,0
2021,Pays de la Loire,Bretagne,Bois/Papier/Edition,20,117
2021,Pays de la Loire,Bretagne,Coke/produits pétroliers raffinés,62,595
2021,Pays de la Loire,Bretagne,Chimie/Caoutchouc/Plastique,61,347
2021,Pays de la Loire,Bretagne,Minéraux non métalliques nca,151,1466
2021,Pays de la Loire,Bretagne,Métaux/produits métalliques,32,175
2021,Pays de la Loire,Bretagne,Machines/Matériel nca,40,263
2021,Pays de la Loire,Bretagne,Matériel de transport,16,100
2021,Pays de la Loire,Bretagne,Meubles/Produits manufacturés nca,11,60
2021,Pays de la Loire,Bretagne,Matières premières secondaires/Déchets,20,173
2021,Pays de la Loire,Bretagne,Courrier/Colis,9,39
2021,Pays de la Loire,Bretagne,Matériel transports marchandises,6,39
2021,Pays de la Loire,Bretagne,Déménagements/Véhicules réparations,11,60
2021,Pays de la Loire,Bretagne,Marchandises groupées,296,1719
2021,Pays de la Loire,Bretagne,Marchandises non identifiables,6,46
2021,Pays de la Loire,Nouvelle-Aquitaine,Agriculture/Chasse/Forêt/Pêche,291,1973
2021,Pays de la Loire,Nouvelle-Aquitaine,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Pays de la Loire,Nouvelle-Aquitaine,Minerais/produits extraction,70,576
2021,Pays de la Loire,Nouvelle-Aquitaine,Alimentaires/Boissons/Tabac,221,1326
2021,Pays de la Loire,Nouvelle-Aquitaine,Textiles/Cuir,0,0
2021,Pays de la Loire,Nouvelle-Aquitaine,Bois/Papier/Edition,41,202
2021,Pays de la Loire,Nouvelle-Aquitaine,Coke/produits pétroliers raffinés,0,0
2021,Pays de la Loire,Nouvelle-Aquitaine,Chimie/Caoutchouc/Plastique,36,194
2021,Pays de la Loire,Nouvelle-Aquitaine,Minéraux non métalliques nca,123,734
2021,Pays de la Loire,Nouvelle-Aquitaine,Métaux/produits métalliques,24,96
2021,Pays de la Loire,Nouvelle-Aquitaine,Machines/Matériel nca,22,157
2021,Pays de la Loire,Nouvelle-Aquitaine,Matériel de transport,33,184
2021,Pays de la Loire,Nouvelle-Aquitaine,Meubles/Produits manufacturés nca,9,48
2021,Pays de la Loire,Nouvelle-Aquitaine,Matières premières secondaires/Déchets,50,334
2021,Pays de la Loire,Nouvelle-Aquitaine,Courrier/Colis,23,92
2021,Pays de la Loire,Nouvelle-Aquitaine,Matériel transports marchandises,9,76
2021,Pays de la Loire,Nouvelle-Aquitaine,Déménagements/Véhicules réparations,15,59
2021,Pays de la Loire,Nouvelle-Aquitaine,Marchandises groupées,241,1004
2021,Pays de la Loire,Nouvelle-Aquitaine,Marchandises non identifiables,6,50
2021,Pays de la Loire,Occitanie,Agriculture/Chasse/Forêt/Pêche,155,262
2021,Pays de la Loire,Occitanie,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Pays de la Loire,Occitanie,Minerais/produits extraction,0,0
2021,Pays de la Loire,Occitanie,Alimentaires/Boissons/Tabac,61,101
2021,Pays de la Loire,Occitanie,Textiles/Cuir,0,0
2021,Pays de la Loire,Occitanie,Bois/Papier/Edition,13,25
2021,Pays de la Loire,Occitanie,Chimie/Caoutchouc/Plastique,0,0
2021,Pays de la Loire,Occitanie,Minéraux non métalliques nca,0,0
2021,Pays de la Loire,Occitanie,Métaux/produits métalliques,0,0
2021,Pays de la Loire,Occitanie,Machines/Matériel nca,0,0
2021,Pays de la Loire,Occitanie,Matériel de transport,0,0
2021,Pays de la Loire,Occitanie,Meubles/Produits manufacturés nca,0,0
2021,Pays de la Loire,Occitanie,Courrier/Colis,0,0
2021,Pays de la Loire,Occitanie,Matériel transports marchandises,0,0
2021,Pays de la Loire,Occitanie,Déménagements/Véhicules réparations,0,0
2021,Pays de la Loire,Occitanie,Marchandises groupées,69,151
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Agriculture/Chasse/Forêt/Pêche,126,279
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Minerais/produits extraction,0,0
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Alimentaires/Boissons/Tabac,188,377
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Textiles/Cuir,0,0
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Bois/Papier/Edition,19,42
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Coke/produits pétroliers raffinés,0,0
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Chimie/Caoutchouc/Plastique,56,106
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Minéraux non métalliques nca,0,0
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Métaux/produits métalliques,0,0
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Machines/Matériel nca,37,78
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Matériel de transport,30,66
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Meubles/Produits manufacturés nca,0,0
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Matières premières secondaires/Déchets,0,0
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Courrier/Colis,0,0
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Matériel transports marchandises,0,0
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Déménagements/Véhicules réparations,0,0
2021,Pays de la Loire,Auvergne-Rhône-Alpes,Marchandises groupées,185,342
2021,Pays de la Loire,Provence-Alpes-Côte d’Azur,Agriculture/Chasse/Forêt/Pêche,41,50
2021,Pays de la Loire,Provence-Alpes-Côte d’Azur,Minerais/produits extraction,0,0
2021,Pays de la Loire,Provence-Alpes-Côte d’Azur,Alimentaires/Boissons/Tabac,0,0
2021,Pays de la Loire,Provence-Alpes-Côte d’Azur,Bois/Papier/Edition,13,20
2021,Pays de la Loire,Provence-Alpes-Côte d’Azur,Minéraux non métalliques nca,0,0
2021,Pays de la Loire,Provence-Alpes-Côte d’Azur,Métaux/produits métalliques,0,0
2021,Pays de la Loire,Provence-Alpes-Côte d’Azur,Machines/Matériel nca,0,0
2021,Pays de la Loire,Provence-Alpes-Côte d’Azur,Matériel de transport,0,0
2021,Pays de la Loire,Provence-Alpes-Côte d’Azur,Meubles/Produits manufacturés nca,0,0
2021,Pays de la Loire,Provence-Alpes-Côte d’Azur,Marchandises groupées,43,65
2021,Pays de la Loire,Corse,Bois/Papier/Edition,0,0
2021,Pays de la Loire,Corse,Marchandises groupées,0,0
2021,Bretagne,Ile-de-France,Agriculture/Chasse/Forêt/Pêche,180,490
2021,Bretagne,Ile-de-France,Minerais/produits extraction,30,112
2021,Bretagne,Ile-de-France,Alimentaires/Boissons/Tabac,42,126
2021,Bretagne,Ile-de-France,Textiles/Cuir,0,0
2021,Bretagne,Ile-de-France,Bois/Papier/Edition,0,0
2021,Bretagne,Ile-de-France,Chimie/Caoutchouc/Plastique,0,0
2021,Bretagne,Ile-de-France,Minéraux non métalliques nca,0,0
2021,Bretagne,Ile-de-France,Métaux/produits métalliques,0,0
2021,Bretagne,Ile-de-France,Machines/Matériel nca,0,0
2021,Bretagne,Ile-de-France,Matériel de transport,31,94
2021,Bretagne,Ile-de-France,Meubles/Produits manufacturés nca,0,0
2021,Bretagne,Ile-de-France,Matières premières secondaires/Déchets,0,0
2021,Bretagne,Ile-de-France,Courrier/Colis,14,43
2021,Bretagne,Ile-de-France,Matériel transports marchandises,0,0
2021,Bretagne,Ile-de-France,Déménagements/Véhicules réparations,0,0
2021,Bretagne,Ile-de-France,Marchandises groupées,132,354
2021,Bretagne,Centre — Val de Loire,Agriculture/Chasse/Forêt/Pêche,95,307
2021,Bretagne,Centre — Val de Loire,Minerais/produits extraction,0,0
2021,Bretagne,Centre — Val de Loire,Alimentaires/Boissons/Tabac,50,180
2021,Bretagne,Centre — Val de Loire,Textiles/Cuir,0,0
2021,Bretagne,Centre — Val de Loire,Bois/Papier/Edition,0,0
2021,Bretagne,Centre — Val de Loire,Coke/produits pétroliers raffinés,0,0
2021,Bretagne,Centre — Val de Loire,Chimie/Caoutchouc/Plastique,34,91
2021,Bretagne,Centre — Val de Loire,Minéraux non métalliques nca,0,0
2021,Bretagne,Centre — Val de Loire,Métaux/produits métalliques,0,0
2021,Bretagne,Centre — Val de Loire,Machines/Matériel nca,0,0
2021,Bretagne,Centre — Val de Loire,Matériel de transport,0,0
2021,Bretagne,Centre — Val de Loire,Meubles/Produits manufacturés nca,10,42
2021,Bretagne,Centre — Val de Loire,Matières premières secondaires/Déchets,0,0
2021,Bretagne,Centre — Val de Loire,Courrier/Colis,10,41
2021,Bretagne,Centre — Val de Loire,Matériel transports marchandises,0,0
2021,Bretagne,Centre — Val de Loire,Déménagements/Véhicules réparations,0,0
2021,Bretagne,Centre — Val de Loire,Marchandises groupées,111,362
2021,Bretagne,Centre — Val de Loire,Marchandises non identifiables,0,0
2021,Bretagne,Bourgogne-Franche-Comté,Agriculture/Chasse/Forêt/Pêche,44,84
2021,Bretagne,Bourgogne-Franche-Comté,Alimentaires/Boissons/Tabac,28,52
2021,Bretagne,Bourgogne-Franche-Comté,Chimie/Caoutchouc/Plastique,0,0
2021,Bretagne,Bourgogne-Franche-Comté,Minéraux non métalliques nca,0,0
2021,Bretagne,Bourgogne-Franche-Comté,Métaux/produits métalliques,0,0
2021,Bretagne,Bourgogne-Franche-Comté,Machines/Matériel nca,0,0
2021,Bretagne,Bourgogne-Franche-Comté,Matériel de transport,0,0
2021,Bretagne,Bourgogne-Franche-Comté,Matières premières secondaires/Déchets,0,0
2021,Bretagne,Bourgogne-Franche-Comté,Courrier/Colis,0,0
2021,Bretagne,Bourgogne-Franche-Comté,Matériel transports marchandises,0,0
2021,Bretagne,Bourgogne-Franche-Comté,Marchandises groupées,25,47
2021,Bretagne,Bourgogne-Franche-Comté,Marchandises non identifiables,0,0
2021,Bretagne,Normandie,Agriculture/Chasse/Forêt/Pêche,107,534
2021,Bretagne,Normandie,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Bretagne,Normandie,Minerais/produits extraction,24,291
2021,Bretagne,Normandie,Alimentaires/Boissons/Tabac,181,1039
2021,Bretagne,Normandie,Textiles/Cuir,0,0
2021,Bretagne,Normandie,Bois/Papier/Edition,23,79
2021,Bretagne,Normandie,Coke/produits pétroliers raffinés,0,0
2021,Bretagne,Normandie,Chimie/Caoutchouc/Plastique,37,191
2021,Bretagne,Normandie,Minéraux non métalliques nca,17,84
2021,Bretagne,Normandie,Métaux/produits métalliques,11,60
2021,Bretagne,Normandie,Machines/Matériel nca,14,64
2021,Bretagne,Normandie,Matériel de transport,14,75
2021,Bretagne,Normandie,Meubles/Produits manufacturés nca,0,0
2021,Bretagne,Normandie,Matières premières secondaires/Déchets,0,0
2021,Bretagne,Normandie,Courrier/Colis,14,83
2021,Bretagne,Normandie,Matériel transports marchandises,0,0
2021,Bretagne,Normandie,Déménagements/Véhicules réparations,0,0
2021,Bretagne,Normandie,Marchandises groupées,167,624
2021,Bretagne,Normandie,Marchandises non identifiables,35,129
2021,Bretagne,Hauts-de-France,Agriculture/Chasse/Forêt/Pêche,93,196
2021,Bretagne,Hauts-de-France,Minerais/produits extraction,0,0
2021,Bretagne,Hauts-de-France,Alimentaires/Boissons/Tabac,114,249
2021,Bretagne,Hauts-de-France,Textiles/Cuir,0,0
2021,Bretagne,Hauts-de-France,Bois/Papier/Edition,0,0
2021,Bretagne,Hauts-de-France,Coke/produits pétroliers raffinés,0,0
2021,Bretagne,Hauts-de-France,Chimie/Caoutchouc/Plastique,0,0
2021,Bretagne,Hauts-de-France,Minéraux non métalliques nca,44,83
2021,Bretagne,Hauts-de-France,Métaux/produits métalliques,0,0
2021,Bretagne,Hauts-de-France,Machines/Matériel nca,0,0
2021,Bretagne,Hauts-de-France,Matériel de transport,0,0
2021,Bretagne,Hauts-de-France,Meubles/Produits manufacturés nca,0,0
2021,Bretagne,Hauts-de-France,Matières premières secondaires/Déchets,0,0
2021,Bretagne,Hauts-de-France,Courrier/Colis,0,0
2021,Bretagne,Hauts-de-France,Matériel transports marchandises,0,0
2021,Bretagne,Hauts-de-France,Marchandises groupées,141,316
2021,Bretagne,Hauts-de-France,Marchandises non identifiables,0,0
2021,Bretagne,Grand Est,Agriculture/Chasse/Forêt/Pêche,72,114
2021,Bretagne,Grand Est,Minerais/produits extraction,0,0
2021,Bretagne,Grand Est,Alimentaires/Boissons/Tabac,28,50
2021,Bretagne,Grand Est,Textiles/Cuir,0,0
2021,Bretagne,Grand Est,Bois/Papier/Edition,0,0
2021,Bretagne,Grand Est,Chimie/Caoutchouc/Plastique,0,0
2021,Bretagne,Grand Est,Minéraux non métalliques nca,0,0
2021,Bretagne,Grand Est,Métaux/produits métalliques,0,0
2021,Bretagne,Grand Est,Machines/Matériel nca,0,0
2021,Bretagne,Grand Est,Matériel de transport,0,0
2021,Bretagne,Grand Est,Meubles/Produits manufacturés nca,0,0
2021,Bretagne,Grand Est,Matières premières secondaires/Déchets,0,0
2021,Bretagne,Grand Est,Marchandises groupées,61,117
2021,Bretagne,Grand Est,Marchandises non identifiables,0,0
2021,Bretagne,Pays de la Loire,Agriculture/Chasse/Forêt/Pêche,262,1742
2021,Bretagne,Pays de la Loire,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Bretagne,Pays de la Loire,Minerais/produits extraction,51,658
2021,Bretagne,Pays de la Loire,Alimentaires/Boissons/Tabac,184,1444
2021,Bretagne,Pays de la Loire,Textiles/Cuir,0,0
2021,Bretagne,Pays de la Loire,Bois/Papier/Edition,18,115
2021,Bretagne,Pays de la Loire,Coke/produits pétroliers raffinés,0,0
2021,Bretagne,Pays de la Loire,Chimie/Caoutchouc/Plastique,31,155
2021,Bretagne,Pays de la Loire,Minéraux non métalliques nca,67,464
2021,Bretagne,Pays de la Loire,Métaux/produits métalliques,24,174
2021,Bretagne,Pays de la Loire,Machines/Matériel nca,23,141
2021,Bretagne,Pays de la Loire,Matériel de transport,11,64
2021,Bretagne,Pays de la Loire,Meubles/Produits manufacturés nca,11,52
2021,Bretagne,Pays de la Loire,Matières premières secondaires/Déchets,50,374
2021,Bretagne,Pays de la Loire,Courrier/Colis,3,22
2021,Bretagne,Pays de la Loire,Matériel transports marchandises,8,46
2021,Bretagne,Pays de la Loire,Déménagements/Véhicules réparations,0,0
2021,Bretagne,Pays de la Loire,Marchandises groupées,214,1250
2021,Bretagne,Pays de la Loire,Marchandises non identifiables,12,75
2021,Bretagne,Bretagne,Agriculture/Chasse/Forêt/Pêche,1440,18829
2021,Bretagne,Bretagne,Houille/Lignite/Pétrole brut/Gaz,0,0
2021,Bretagne,Bretagne,Minerais/produits extraction,472,15263
2021,Bretagne,Bretagne,Alimentaires/Boissons/Tabac,1100,15133
2021,Bretagne,Bretagne,Textiles/Cuir,12,238
2021,Bretagne,Bretagne,Bois/Papier/Edition,68,756
2021,Bretagne,Bretagne,Coke/produits pétroliers raffinés,231,2810
2021,Bretagne,Bretagne,Chimie/Caoutchouc/Plastique,95,1271
2021,Bretagne,Bretagne,Minéraux non métalliques nca,689,18102
2021,Bretagne,Bretagne,Métaux/produits métalliques,79,866
2021,Bretagne,Bretagne,Machines/Matériel nca,97,1189
2021,Bretagne,Bretagne,Matériel de transport,79,527
2021,Bretagne,Bretagne,Meubles/Produits manufacturés nca,45,503
2021,Bretagne,Bretagne,Matières premières secondaires/Déchets,227,3930
2021,Bretagne,Bretagne,Courrier/Colis,107,947
2021,Bretagne,Bretagne,Matériel transports marchandises,9,219
2021,Bretagne,Bretagne,Déménagements/Véhicules réparations,43,529
2021,Bretagne,Bretagne,Marchandises groupées,785,6897
2021,Bretagne,Bretagne,Marchandises non identifiables,0,0
2021,Bretagne,Nouvelle-Aquitaine,Agriculture/Chasse/Forêt/Pêche,115,298
2021,Bretagne,Nouvelle-Aquitaine,Minerais/produits extraction,21,55
2021,Bretagne,Nouvelle-Aquitaine,Alimentaires/Boissons/Tabac,76,225
2021,Bretagne,Nouvelle-Aquitaine,Textiles/Cuir,0,0
2021,Bretagne,Nouvelle-Aquitaine,Bois/Papier/Edition,0,0
2021,Bretagne,Nouvelle-Aquitaine,Coke/produits pétroliers raffinés,0,0
2021,Bretagne,Nouvelle-Aquitaine,Chimie/Caoutchouc/Plastique,22,67
2021,Bretagne,Nouvelle-Aquitaine,Minéraux non métalliques nca,0,0
2021,Bretagne,Nouvelle-Aquitaine,Métaux/produits métalliques,0,0
2021,Bretagne,Nouvelle-Aquitaine,Machines/Matériel nca,0,0
2021,Bretagne,Nouvelle-Aquitaine,Matériel de transport,0,0
2021,Bretagne,Nouvelle-Aquitaine,Matières premières secondaires/Déchets,59,144
2021,Bretagne,Nouvelle-Aquitaine,Courrier/Colis,0,0
2021,Bretagne,Nouvelle-Aquitaine,Matériel transports marchandises,0,0
2021,Bretagne,Nouvelle-Aquitaine,Déménagements/Véhicules réparations,0,0
2021,Bretagne,Nouvelle-Aquitaine,Marchandises groupées,125,336
2021,Bretagne,Occitanie,Agriculture/Chasse/Forêt/Pêche,61,89
2021,Bretagne,Occitanie,Minerais/produits extraction,0,0
2021,Bretagne,Occitanie,Alimentaires/Boissons/Tabac,56,76
